obs_times,source_counts,compare_counts,test_counts,source_relative_flux,test_relative_flux
2025-06-29 05:53:48.720,24576.221369857267,196302.79124388442,85649.61008336626,0.12519547589786453,0.4363137657933561
2025-06-29 05:54:06.130,24675.14403043161,198655.3290058957,85513.28075143212,0.12421083367816073,0.43046054278712176
2025-06-29 05:54:23.380,24494.033269745858,197337.76993555756,85788.62802047216,0.12412237798037652,0.4347298950854021
2025-06-29 05:54:40.570,22889.724659539537,198722.51241602935,85457.28827137311,0.11518435622240657,0.4300332520578577
2025-06-29 05:54:57.830,23569.152755284955,196850.98610739247,84272.11438308762,0.11973093567551017,0.4281010527278375
2025-06-29 05:55:15.100,23473.227604185267,197939.62532560554,85364.22646064965,0.11858781467112721,0.4312639589987488
2025-06-29 05:55:32.540,24132.350197269036,198902.6598748031,86481.28857470491,0.12132743831811428,0.4347920165026427
2025-06-29 05:55:49.770,22576.785634671767,193789.99142980325,84041.84352907987,0.11650129848346569,0.4336748400111387
2025-06-29 05:56:07.060,23335.773924162873,198104.36023165187,85744.02209792509,0.1177953574412767,0.4328224880949665
2025-06-29 05:56:24.330,23074.670010277154,196621.35783886502,86439.84963091277,0.11735586745966473,0.4396259418661521
2025-06-29 05:56:41.640,22583.187485997885,200657.3418815058,84523.96806495194,0.11254603133003695,0.4212353620973704
2025-06-29 05:56:59.070,23449.629281979876,198889.87938054555,86196.27271816693,0.11790257681796154,0.4333869223845396
2025-06-29 05:57:16.470,22016.300846387698,196392.72923171514,83624.72725219965,0.11210344157095364,0.4258035803022754
2025-06-29 05:57:33.770,21896.26136138176,198037.71996445017,84304.21857619425,0.11056611520932662,0.4256977841965043
2025-06-29 05:57:51.100,21975.690498808617,197938.84074437368,85457.24222477064,0.11102262909172497,0.43173559016208257
2025-06-29 05:58:08.510,22396.44129355514,198271.2771167829,86153.86329997139,0.11295857685106608,0.4345251846500503
2025-06-29 05:58:25.770,22817.950503978027,198428.85336812303,87217.83336535914,0.11499310768906383,0.43954209221555884
2025-06-29 05:58:43.070,21404.253888387542,199292.00347625426,85336.75282576203,0.10740146877462582,0.428199583210723
2025-06-29 05:59:00.320,20925.110512846724,198093.74137852038,85695.67611370534,0.10563236560241811,0.43260163353650233
2025-06-29 05:59:17.630,21677.715053472377,195965.39982244937,85683.6715418743,0.11062011494433736,0.43723877592425153
2025-06-29 05:59:35.030,21383.087425434853,196757.41592863895,85793.59898281239,0.10867741540776378,0.43603743512228516
2025-06-29 05:59:52.430,21006.34718787092,198356.95723036228,85853.18255946589,0.10590174139178367,0.4328216350876975
2025-06-29 06:00:09.710,20688.845950900944,196146.61201902514,84744.55215317842,0.10547643794578639,0.4320469840435412
2025-06-29 06:00:27.020,21462.535759664526,198512.0120315331,85860.89982095745,0.10811706324479378,0.4325224400391382
2025-06-29 06:00:44.290,21344.33015832734,198706.44922013968,85597.92249047797,0.10741639359012817,0.4307757640802445
2025-06-29 06:01:01.650,20069.48082376812,196701.99745808687,84600.92905181494,0.10202987810555667,0.4300969494213786
2025-06-29 06:01:19.020,20666.10732020058,197511.6788075517,85947.10437727504,0.10463233083212711,0.4351494802543743
2025-06-29 06:01:36.310,21559.695435011632,197107.060469578,85150.22314643025,0.10938063498917235,0.43199986313819816
2025-06-29 06:01:53.600,20382.717764444256,198737.1130163455,84025.30311002798,0.10256120487554754,0.4227962348588467
2025-06-29 06:02:10.880,21033.84797516771,196551.3367180503,85204.50320637482,0.10701452519420117,0.4334974497202189
2025-06-29 06:02:28.080,20112.297595782504,198921.43650678324,85170.61542313782,0.10110673816241354,0.42816207704308173
2025-06-29 06:02:45.330,19897.03874259999,199617.62703029605,85197.27887114265,0.09967576029535813,0.42680238282870797
2025-06-29 06:03:02.560,20551.10925124895,194445.35726119278,86057.43283526947,0.10569092284185136,0.4425790054718099
2025-06-29 06:03:19.830,20015.316618009372,198776.5961678027,84613.67866063921,0.10069252117142048,0.42567223854266156
2025-06-29 06:03:37.060,19604.822858463518,198796.5795325095,84447.228587422,0.09861750591768866,0.4247921608410381
2025-06-29 06:03:54.320,19710.15092678192,196855.87238888108,86228.79583867764,0.10012478006165489,0.4380300917228216
2025-06-29 06:04:11.530,19269.397843987033,197937.5314897979,85070.9242026722,0.09735090510098747,0.4297867289865486
2025-06-29 06:04:28.830,19395.424395299342,199846.4732266382,85905.259537459,0.09705162208844055,0.42985626991794423
2025-06-29 06:04:46.040,19640.063815283953,196359.90895681747,84994.95519897126,0.10002074211392664,0.432852895738829
2025-06-29 06:05:03.320,18452.826361645337,192299.87601417553,83130.77394396107,0.09595859729147757,0.4322975951260261
2025-06-29 06:05:20.560,19972.545279730624,196604.909835109,84898.49323287727,0.1015872151742367,0.4318228537836668
2025-06-29 06:05:37.810,19473.728891735293,198135.32897638378,85117.25629317875,0.0982849903262654,0.42959151572269116
2025-06-29 06:05:55.020,19679.786488714642,196963.87399687368,84551.91152338192,0.09991571596031368,0.42927624141229054
2025-06-29 06:06:12.270,19266.965964918072,199313.97024796414,85073.58241315307,0.09666640999097188,0.42683200935345394
2025-06-29 06:06:29.510,19460.641094607967,194868.91188390565,84882.97887249701,0.09986529357849426,0.435590151614674
2025-06-29 06:06:46.760,19117.263517438914,198811.36562944824,85257.28537431208,0.09615779991708501,0.42883506737345023
2025-06-29 06:07:03.980,19664.703144541134,194707.29498540986,84489.36702691742,0.10099623204161243,0.43393015671677077
2025-06-29 06:07:21.200,18844.73436107755,197257.945507086,84713.26689090152,0.09553346159331565,0.42945426950043136
2025-06-29 06:07:38.430,16494.161318488194,189052.2956531936,79812.08621070687,0.08724655398390854,0.42216935761054125
2025-06-29 06:07:55.620,18094.011967197184,195707.27219523277,84090.56280558644,0.09245446918879459,0.42967520758094135
2025-06-29 06:08:12.850,18528.936113792894,197632.26853810804,83308.49174380553,0.09375460925916604,0.4215328415751183
2025-06-29 06:08:30.140,18229.516115396727,196608.0778728166,84413.36629787664,0.09272007698070871,0.42934841340793045
2025-06-29 06:08:47.410,18095.443222945923,196772.6169107249,83791.78047135426,0.09196118599752001,0.42583049301707626
2025-06-29 06:09:04.780,18444.714244995484,194912.25674288697,83880.50171803265,0.09463085879368947,0.43035006171357026
2025-06-29 06:09:22.230,18523.377933476426,195739.8927797202,83738.8337048344,0.09463261510172626,0.4278066801593254
2025-06-29 06:09:39.530,18026.97433644556,192754.2360876579,85154.45354234362,0.09352310331715627,0.4417773392208011
2025-06-29 06:09:56.920,17732.316297456855,194274.5785037048,83880.00136203459,0.09127450659798343,0.431760048113732
2025-06-29 06:10:14.180,18246.82021528379,195994.22656454635,84188.1745205627,0.09309876385197809,0.4295441554388705
2025-06-29 06:10:31.410,17771.4392104419,194650.02494606143,84494.95115722754,0.09129944481315355,0.43408651594389236
2025-06-29 06:10:48.710,17578.93762144416,194786.36616787183,84561.19929537375,0.09024726918666467,0.43412278261044596
2025-06-29 06:11:06.010,18186.65130350279,195767.84129069635,83962.07054485893,0.09289907465699317,0.4288859191136677
2025-06-29 06:11:23.270,17642.907966739032,194576.19067241385,83438.92994786713,0.09067351923053331,0.42882394633958026
2025-06-29 06:11:40.470,17737.579982261996,194879.38146058883,84167.61987166177,0.09101824856648126,0.4318959719639878
2025-06-29 06:11:57.780,17660.41573395348,193185.25640808576,84794.60376173201,0.09141699559436102,0.4389289604099567
2025-06-29 06:12:15.090,17781.04250117345,193635.8916517686,83334.04194946546,0.0918272038799014,0.43036464592696455
2025-06-29 06:12:32.330,17746.635872454153,194296.8015696691,82683.0696668097,0.09133776639185043,0.4255503384452882
2025-06-29 06:12:49.640,17355.06346613301,193698.96162443433,82825.32244608225,0.08959812340028435,0.42759817477325174
2025-06-29 06:13:06.920,16821.492594481566,191400.95897862635,83035.80114319743,0.08788614583879913,0.43383168812895023
2025-06-29 06:13:24.250,17325.388149628823,191865.4607342832,84101.33641318206,0.09029967188113634,0.43833494622388036
2025-06-29 06:13:41.510,17292.799384837206,192778.756845543,82196.59137269446,0.08970282653442171,0.4263778474230514
2025-06-29 06:13:58.750,17234.53989171894,192246.69112486215,84190.2970453544,0.08964804434800541,0.4379284582363694
2025-06-29 06:14:16.020,17431.669445058906,193299.99778047972,83606.06253450835,0.09017935667467054,0.4325197283729677
2025-06-29 06:14:33.310,17285.52327844318,192108.5830351195,84310.71726532688,0.08997788128645559,0.4388701219555296
2025-06-29 06:14:50.550,17496.84375245994,193214.96527521018,83886.39504463962,0.09055635896286764,0.4341609612130929
2025-06-29 06:15:07.800,17195.798379218366,192475.12474147844,83732.27797254716,0.08934036750107203,0.435029087966622
2025-06-29 06:15:25.060,16911.482990246972,190614.22204461676,83206.9041992196,0.08872099263552606,0.4365199160204504
2025-06-29 06:15:42.320,16803.820721277112,192769.34893808744,84639.77027451222,0.08717060473485372,0.43907276100048637
2025-06-29 06:15:59.520,17245.80505342079,192511.2152094801,84366.78085458842,0.08958337847826088,0.4382434590254138
2025-06-29 06:16:16.720,17147.567943602735,191737.94762203182,83573.85419698607,0.0894323119459133,0.43587539782022233
2025-06-29 06:16:33.960,17059.387901058362,190949.35221628213,83668.23742115434,0.08933985741798038,0.43816978926634975
2025-06-29 06:16:51.250,16862.16289670998,193645.80661141503,84103.51848898141,0.08707734596363828,0.4343162393273518
2025-06-29 06:17:08.480,17448.88947068189,191303.93356613792,83197.36634859157,0.09121030156261492,0.4348962658409135
2025-06-29 06:17:25.660,17222.584455922304,191670.94400645286,83464.82444296512,0.08985495712559585,0.4354589313242761
2025-06-29 06:17:42.910,16930.120839705764,195202.2586125104,82106.69537621274,0.0867311728872625,0.4206236954419674
2025-06-29 06:18:00.370,16658.183007236872,188474.7152557508,81165.02269970815,0.08838417919683575,0.43064143956695333
2025-06-29 06:18:17.610,16356.293960181873,192100.32269751286,82712.00163232844,0.0851445418232691,0.43056669801939546
2025-06-29 06:18:34.850,16472.88702933625,191928.8274170588,83928.86894482405,0.08582810227637604,0.4372916256214483
2025-06-29 06:18:52.070,17479.52565783581,190387.49082856905,82245.54078728012,0.0918102632781422,0.43199025539622565
2025-06-29 06:19:09.400,16874.13728627198,191408.1804899452,81896.22686115078,0.08815786892221354,0.427861686222198
2025-06-29 06:19:26.680,16936.63998736732,188246.54570580172,82731.11542728059,0.0899705220293205,0.43948278103639504
2025-06-29 06:19:43.950,16714.207980416897,189635.99614783606,82398.23815957879,0.08813837203874979,0.4345073711393006
2025-06-29 06:20:01.180,16214.317304865937,191772.78222973668,83681.87833873075,0.08454962751409523,0.4363595154941381
2025-06-29 06:20:18.460,15965.172616050633,192871.80922359898,82543.95554112489,0.0827760815866148,0.42797314897083033
2025-06-29 06:20:35.740,16297.733407132306,194656.6899670419,84156.91693312103,0.08372552420310722,0.43233508669735404
2025-06-29 06:20:52.990,16796.70412100739,188804.72709752023,82553.65185115323,0.0889633664327253,0.4372435643971623
2025-06-29 06:21:10.240,16474.605882602555,191605.87529150335,83903.2529091833,0.08598173650749795,0.4378949903364677
2025-06-29 06:21:27.660,16616.408519492754,191120.8925998342,82731.97028205678,0.08694187377140353,0.4328776888630362
2025-06-29 06:21:45.020,16158.815390792413,195777.1956260563,82773.34176762079,0.08253675990770915,0.4227935817699718
2025-06-29 06:22:02.410,16875.173260530963,194316.6453370959,82890.5418976479,0.08684368357253344,0.4265745827067535
2025-06-29 06:22:19.760,16542.659012086813,191607.3721939836,83627.40634903377,0.0863362344708689,0.43645192453435067
2025-06-29 06:22:37.060,16447.490952705797,191883.81031054017,84903.5673666725,0.08571588674462724,0.44247384513194
2025-06-29 06:22:54.390,16262.111157467516,193680.24185689207,82836.17713562322,0.08396370740533972,0.4276955477824622
2025-06-29 06:23:11.780,17018.205906690928,192078.18225895218,82837.50495471121,0.08860041107504682,0.4312697255903483
2025-06-29 06:23:29.100,15802.343460151082,190786.48957090516,82611.85052209417,0.0828273715591281,0.4330068167190201
2025-06-29 06:23:46.500,16176.662547849519,190493.24230486463,83342.21758610604,0.08491987617051765,0.4375074757388269
2025-06-29 06:24:03.880,16513.80985011492,191615.03702724993,82482.20026843683,0.08618222299415083,0.4304578677544335
2025-06-29 06:24:21.190,16279.024342952995,190287.26540568602,82056.65581597823,0.08554973086741598,0.43122515656019444
2025-06-29 06:24:38.580,16290.879326113441,190185.8969846773,81484.68970588212,0.08565766223678482,0.4284475925806796
2025-06-29 06:24:55.920,16131.308303422808,192714.14511133145,82696.144677249,0.08370588621869822,0.42911299857867324
2025-06-29 06:25:13.220,15978.76144598125,191978.60888821853,83842.73461896849,0.08323198891020742,0.4367295664059466
2025-06-29 06:25:30.560,16415.188680910847,191508.0909922291,82548.07046268303,0.08571537941745205,0.43104220837349694
2025-06-29 06:25:47.870,15993.824459255447,191138.16611159232,82191.03474530343,0.08367677049866515,0.430008492899936
2025-06-29 06:26:05.200,16128.10682517523,190947.7818935108,81669.83586253684,0.08446344160294919,0.42770769606573955
2025-06-29 06:26:22.560,16102.41009811572,190695.83065069403,82603.68728874484,0.08444028400186272,0.43316986536561286
2025-06-29 06:26:39.860,15392.692036556407,190631.71544804424,81960.28653683241,0.08074570383201327,0.42994045531301056
2025-06-29 06:26:57.160,16231.994008394868,193867.19867031832,83821.64194255727,0.08372738719972043,0.4323662925831023
2025-06-29 06:27:14.570,16594.44185288501,192562.24214125797,83452.55660507924,0.08617702862387643,0.43337964741738366
2025-06-29 06:27:31.880,15807.126766943493,192287.59173619165,81533.24494600153,0.08220565156710699,0.42401719325634285
2025-06-29 06:27:49.180,15642.348976564364,188460.785255708,82365.4712024934,0.08300055077951872,0.43704302245550974
2025-06-29 06:28:06.520,15907.508974580764,189808.48621000932,81930.02259990238,0.08380820737899074,0.43164573005051393
2025-06-29 06:28:23.870,15986.843627368584,192226.0074840599,81863.82172978517,0.08316691293031342,0.42587276717263983
2025-06-29 06:28:41.200,15781.48909716204,190725.67807799336,82721.26781732058,0.08274443827489512,0.43371856716374296
2025-06-29 06:28:58.580,15838.256020378081,190249.10791166002,83553.60500269227,0.0832500934918044,0.4391800094089767
2025-06-29 06:29:15.780,15783.412554388473,189175.5095503414,82965.08780640979,0.08343264195193488,0.4385614607494
2025-06-29 06:29:33.140,15867.804053326185,192853.43519569834,82784.1980281487,0.08227908430681727,0.4292596496616371
2025-06-29 06:29:50.500,16205.319816190258,191414.82757923822,84504.74878658952,0.0846607340775724,0.4414744137394888
2025-06-29 06:30:07.860,16257.557122521044,192619.10786356695,82648.23186028408,0.08440261873726645,0.42907597681754517
2025-06-29 06:32:53.810,15065.320406378774,187684.0599615528,80927.75773581561,0.08026957861773086,0.43119142751064593
2025-06-29 06:33:11.220,14933.174872835378,186311.339637372,81157.39049531173,0.0801517229273357,0.4356009175462579
2025-06-29 06:33:28.610,15395.666797352053,186391.65800274492,80764.60680624195,0.08259847550218866,0.43330590902867855
2025-06-29 06:33:45.950,15213.878582002457,184287.13005210494,79695.14168442339,0.08255529606273057,0.4324509349181929
2025-06-29 06:34:03.260,14852.2117278572,188155.9950951402,81214.40809078999,0.07893562849457572,0.4316333797906588
2025-06-29 06:34:20.560,15415.596806488807,186106.78564754888,81864.57710087782,0.08283199751610905,0.43987959286940714
2025-06-29 06:34:37.900,15200.86208099309,187555.82531079772,80665.9116707171,0.08104713386429788,0.43009014269242807
2025-06-29 06:34:55.290,15488.634252806292,187288.85138441937,80584.95881379762,0.08269917903984111,0.4302709863300572
2025-06-29 06:35:12.660,15335.187630782246,188212.780335431,79891.38373906437,0.08147792941293372,0.4244737450702483
2025-06-29 06:35:30.010,15161.945426738694,187887.4307723532,81489.36842834548,0.08069696500937894,0.43371378326567805
2025-06-29 06:35:47.320,15297.638821222587,188119.1940209677,81947.49462108943,0.08131886222900528,0.4356147444048457
2025-06-29 06:36:04.710,14903.459502309994,185445.15111261248,81394.3514214759,0.08036586242829177,0.43891334409735405
2025-06-29 06:36:21.970,15496.255626282546,187583.73202365232,81490.96132934414,0.08260980554714964,0.4344244591480299
2025-06-29 06:36:39.240,15331.515221000605,188710.50143929652,81172.35004244071,0.08124357205384446,0.4301421988884484
2025-06-29 06:36:56.650,16143.997801933714,189452.7700464108,81082.81002663902,0.08521383877353111,0.42798429395767573
2025-06-29 06:37:13.920,15914.342667846257,189171.24376756264,80838.32872798466,0.08412664816752187,0.4273288429995832
2025-06-29 06:37:31.290,14936.554945940814,188073.93784349458,80849.65196588704,0.0794185261243918,0.4298822733916804
2025-06-29 06:37:48.610,14441.977878827118,186398.959013835,80420.91551695748,0.07747885479207638,0.43144508929896136
2025-06-29 06:38:05.930,15225.45524383882,186748.78436812575,80325.73313853766,0.08152907284165165,0.43012720757633827
2025-06-29 06:38:23.240,15294.732242547128,187432.06802408825,81695.69087145093,0.08160146982202368,0.43586826807540546
2025-06-29 06:38:40.570,15760.52956948182,186997.1953066303,80731.60809281385,0.08428217088303572,0.4317263045599881
2025-06-29 06:38:57.870,15771.806886156435,187176.050539305,80911.86305266849,0.08426188521829357,0.43227679406387437
2025-06-29 06:39:15.200,15634.197307187169,187015.2730585151,78677.03917823157,0.0835985053600162,0.42069846965715124
2025-06-29 06:39:32.570,15111.150223991172,186863.64250755636,79959.8936983335,0.08086725711439618,0.4279050361286846
2025-06-29 06:39:49.920,15676.555226160075,187249.17616244178,80251.23980915875,0.08372028944234394,0.42857993532393146
2025-06-29 06:40:07.200,15186.996998227987,185666.3563846663,80866.49848876777,0.08179724799878844,0.4355473983731731
2025-06-29 06:40:24.590,15255.16787193672,189618.43388520583,81179.29608149464,0.08045192421097692,0.42811922036356564
2025-06-29 06:40:41.900,15768.28138520633,185352.91945365176,81536.95591038589,0.0850716645396527,0.43990111486091016
2025-06-29 06:40:59.220,15120.618155616656,187973.5243465358,81900.11807589019,0.0804401481973667,0.4357002847108641
2025-06-29 06:41:16.610,15042.058305851497,187154.1981752665,81419.88344945858,0.08037254014342164,0.43504171556552707
2025-06-29 06:41:33.980,15574.37205618737,187851.13780776254,80866.92693076724,0.08290805282279101,0.4304840943445464
2025-06-29 06:41:51.300,15331.056500852494,185531.64096501388,80443.70494034889,0.0826331100243085,0.433584829638403
2025-06-29 06:42:08.680,15506.090917597532,188055.28881220424,80760.63143580256,0.08245495787721356,0.42945152963207395
2025-06-29 06:42:25.960,15462.201034288188,187479.63753402297,80601.1475599911,0.08247402884743778,0.4299194761637192
2025-06-29 06:42:43.230,15719.879437712261,187968.67274539004,80807.1428435256,0.08363031566970403,0.42989686346821004
2025-06-29 06:43:00.510,15688.49216298497,188505.02348587554,81131.01554691157,0.08322585718337894,0.43039179564883384
